958424670|01/03/2023 08:37:00 AM|STR CLEAN|513 5TH AVE San Francisco CA|POINT(-122.46305553699995 37.778802908000046)
958554354|01/03/2023 08:37:00 AM|STR CLEAN|812 MCALLISTER STREET San Francisco CA|POINT(-122.42536399499994 37.77945140000003)
PD36067301|01/03/2023 08:38:00 AM|RESTRICTED|550 TURK STREET San Francisco CA|POINT(-122.41817997599998 37.78227990400006)
958263353|01/03/2023 08:38:00 AM|STR CLEAN|1167 STANYAN ST San Francisco CA|POINT(-122.45228384299998 37.76307414000007)
958427724|01/03/2023 08:38:00 AM|STR CLEAN|1963 FUNSTON AVE San Francisco CA|POINT(-122.46962456099999 37.75148973100005)
958558042|01/03/2023 08:38:00 AM|STR CLEAN|942 MCALLISTER ST San Francisco CA|POINT(-122.42768538899998 37.779154952000056)
957982782|01/03/2023 08:38:00 AM|STR CLEAN|750 MCALLISTER ST San Francisco CA|POINT(-122.42449906699994 37.77956134200008)
958245120|01/03/2023 08:38:00 AM|METER DTN|900 HOWARD ST San Francisco CA|POINT(-122.40499715699997 37.78145652000006)
958600366|01/03/2023 08:38:00 AM|STR CLEAN|1000 MCALLISTER STREET San Francisco CA|POINT(-122.42833000599995 37.779074954000066)
958499496|01/03/2023 08:38:00 AM|STR CLEAN|691 5TH AVE San Francisco CA|POINT(-122.46283076699996 37.77569720400004)
958600370|01/03/2023 08:39:00 AM|STR CLEAN|1100 MCALLISTER STREET San Francisco CA|POINT(-122.43094577899996 37.77874495100008)
958466040|01/03/2023 08:39:00 AM|STR CLEAN|190 BRUSSELS ST San Francisco CA|POINT(-122.40665742199997 37.72969760400008)
958379306|01/03/2023 08:39:00 AM|STR CLEAN|737 5TH AVENUE San Francisco CA|POINT(-122.46276360099995 37.77477497600006)
958598362|01/03/2023 08:39:00 AM|STR CLEAN|1271 STANYAN ST San Francisco CA|POINT(-122.45172382999999 37.760288385000024)
958470881|01/03/2023 08:39:00 AM|WHITE ZONE|1369 HYDE ST San Francisco CA|POINT(-122.41788077399997 37.793389105000074)
958527290|01/03/2023 08:39:00 AM|STR CLEAN|659 9TH AVENUE San Francisco CA|POINT(-122.46714773699995 37.77601184400004)
958459320|01/03/2023 08:40:00 AM|STR CLEAN|1550 JUDAH ST San Francisco CA|POINT(-122.47860525799996 37.761637248000056)
957798203|01/03/2023 08:40:00 AM|ONEWAY RD|217 PAGE STREET San Francisco CA|POINT(-122.42441175299996 37.773825962000046)
958499500|01/03/2023 08:40:00 AM|STR CLEAN|650 7TH AVE San Francisco CA|POINT(-122.46499899899999 37.77623886900005)
958501762|01/03/2023 08:40:00 AM|STR CLEAN|1370 WALLER ST San Francisco CA|POINT(-122.44627546199996 37.76914200700003)
958558053|01/03/2023 08:40:00 AM|STR CLEAN|1146 MCALLISTER ST San Francisco CA|POINT(-122.43129606099995 37.77869898600005)
958561122|01/03/2023 08:40:00 AM|STR CLEAN|1009 NORTH POINT ST San Francisco CA|POINT(-122.423897023 37.80525169600003)
958497002|01/03/2023 08:41:00 AM|STR CLEAN|1480 WALLER ST San Francisco CA|POINT(-122.44806380899996 37.76891468300005)
957982793|01/03/2023 08:41:00 AM|STR CLEAN|988 FULTON ST San Francisco CA|POINT(-122.43294583199997 37.77753136000007)
958343013|01/03/2023 08:41:00 AM|STR CLEAN|1976 CALIFORNIA ST San Francisco CA|POINT(-122.42681922699995 37.789804814000036)
958527301|01/03/2023 08:41:00 AM|STR CLEAN|775 9TH AVENUE San Francisco CA|POINT(-122.46699401499995 37.77388793400007)
957922254|01/03/2023 08:41:00 AM|STR CLEAN|1563 22ND AVE San Francisco CA|POINT(-122.48000124499998 37.75854983100004)
958063956|01/03/2023 08:41:00 AM|PRK PROHIB|333 BUSH ST San Francisco CA|POINT(-122.40305734299994 37.790878389000056)
958424681|01/03/2023 08:41:00 AM|STR CLEAN|558 7TH AVE San Francisco CA|POINT(-122.46511930399998 37.77797248400003)
958499511|01/03/2023 08:41:00 AM|STR CLEAN|648 7TH AVE San Francisco CA|POINT(-122.46500136499998 37.77627077500006)
958558064|01/03/2023 08:41:00 AM|STR CLEAN|911 FULTON ST San Francisco CA|POINT(-122.43184436599995 37.77766298200004)
958574890|01/03/2023 08:41:00 AM|STR CLEAN|1300 WALLER ST San Francisco CA|POINT(-122.44517036499997 37.76928310400007)
958598373|01/03/2023 08:41:00 AM|STR CLEAN|135 BELGRAVE AVE San Francisco CA|POINT(-122.45042555699996 37.75953574400006)
958600381|01/03/2023 08:41:00 AM|STR CLEAN|985 FULTON ST San Francisco CA|POINT(-122.43288721699997 37.777527844000076)
958501773|01/03/2023 08:42:00 AM|STR CLEAN|1506 WALLER ST San Francisco CA|POINT(-122.448586407 37.76884811200006)
958527312|01/03/2023 08:42:00 AM|STR CLEAN|779 9TH AVENUE San Francisco CA|POINT(-122.46698932899994 37.77382384600003)
10136490T|01/03/2023 08:42:00 AM|FAIL DISPL|CALIFORNIA ST & SPRUCE ST San Francisco CA|POINT(-122.45340503999995 37.78641881400006)
958459331|01/03/2023 08:42:00 AM|STR CLEAN|1588 23RD AVE San Francisco CA|POINT(-122.48102868599995 37.75809053900008)
958379321|01/03/2023 08:42:00 AM|STR CLEAN|500 7TH AVENUE San Francisco CA|POINT(-122.46518924999998 37.77889777000007)
958379310|01/03/2023 08:42:00 AM|STR CLEAN|500 7TH AVE San Francisco CA|POINT(-122.46518924999998 37.77889777000007)
958509134|01/03/2023 08:42:00 AM|STR CLEAN|1175 STANYAN ST San Francisco CA|POINT(-122.45225126799994 37.762911264000024)
958562721|01/03/2023 08:42:00 AM|STR CLEAN|1620 LAWTON ST San Francisco CA|POINT(-122.48021354899998 37.75781971200007)
958595525|01/03/2023 08:42:00 AM|STR CLEAN|740 BAY ST San Francisco CA|POINT(-122.41931810999995 37.804905260000055)
958600392|01/03/2023 08:42:00 AM|STR CLEAN|785 FULTON STREET San Francisco CA|POINT(-122.42963530299994 37.777943667000045)
958424692|01/03/2023 08:42:00 AM|STR CLEAN|507 9TH AVE San Francisco CA|POINT(-122.46733951999994 37.77870493900008)
958466051|01/03/2023 08:42:00 AM|STR CLEAN|800 BARNEVELD AVE San Francisco CA|POINT(-122.40726674999996 37.733114604000036)
958574901|01/03/2023 08:42:00 AM|STR CLEAN|1310 WALLER ST San Francisco CA|POINT(-122.44531317199994 37.76926481400005)
958343024|01/03/2023 08:43:00 AM|STR CLEAN|2000 CALIFORNIA ST San Francisco CA|POINT(-122.42739232499997 37.78973195000003)
958558075|01/03/2023 08:43:00 AM|STR CLEAN|627 FULTON ST San Francisco CA|POINT(-122.42707658499995 37.778269386000034)
957922265|01/03/2023 08:43:00 AM|STR CLEAN|1502 23RD AVE San Francisco CA|POINT(-122.48112647299996 37.75946547800004)
957982804|01/03/2023 08:43:00 AM|STR CLEAN|627 FULTON ST San Francisco CA|POINT(-122.42707658499995 37.778269386000034)
958501784|01/03/2023 08:43:00 AM|STR CLEAN|1508 WALLER ST San Francisco CA|POINT(-122.44862369099997 37.76884332800006)
958509145|01/03/2023 08:43:00 AM|STR CLEAN|1239 STANYAN ST San Francisco CA|POINT(-122.45187540599994 37.76103726300005)
958459342|01/03/2023 08:43:00 AM|STR CLEAN|1490 23RD AVE San Francisco CA|POINT(-122.48115846999997 37.75992437800005)
958499522|01/03/2023 08:43:00 AM|STR CLEAN|591 9TH AVE San Francisco CA|POINT(-122.46724400699998 37.77736486900005)
958527430|01/03/2023 08:44:00 AM|WHITE ZONE|2650 FOLSOM ST San Francisco CA|POINT(-122.41431322099999 37.754888770000036)
958424703|01/03/2023 08:44:00 AM|STR CLEAN|695 9TH AVE San Francisco CA|POINT(-122.46710680299998 37.77543628800004)
10157932T|01/03/2023 08:44:00 AM|FAIL DISPL|CLAY ST & MONTGOMERY ST San Francisco CA|POINT(-122.40313634899996 37.79466762200008)
958499533|01/03/2023 08:44:00 AM|STR CLEAN|645 9TH AVE San Francisco CA|POINT(-122.46716365499998 37.77623567200004)
958574912|01/03/2023 08:44:00 AM|STR CLEAN|1708 WALLER ST San Francisco CA|POINT(-122.45192236599996 37.768423332000054)
958598384|01/03/2023 08:45:00 AM|STR CLEAN|1550 SHRADER ST San Francisco CA|POINT(-122.45038088199999 37.760632921000024)
958562732|01/03/2023 08:45:00 AM|STR CLEAN|1388 23RD AVE San Francisco CA|POINT(-122.48128997899994 37.76182434900005)
958600403|01/03/2023 08:45:00 AM|STR CLEAN|685 FULTON STREET San Francisco CA|POINT(-122.42779403199995 37.77817745700003)
958343035|01/03/2023 08:45:00 AM|STR CLEAN|2100 CALIFORNIA ST San Francisco CA|POINT(-122.42903645899997 37.78952291600007)
958558086|01/03/2023 08:45:00 AM|STR CLEAN|485 FULTON ST San Francisco CA|POINT(-122.42466656799996 37.77857622800008)
958509156|01/03/2023 08:45:00 AM|STR CLEAN|1275 STANYAN ST San Francisco CA|POINT(-122.45170488299999 37.76019477500006)
957922276|01/03/2023 08:45:00 AM|STR CLEAN|1286 23RD AVE San Francisco CA|POINT(-122.481424173 37.76371304700007)
955847572|01/03/2023 08:46:00 AM|NO PLATES|721 TERRY A FRANCOIS BLVD San Francisco CA|POINT(-122.3861006748089 37.767560696434956)
PD36067312|01/03/2023 08:46:00 AM|RESTRICTED|450 GOLDEN GATE AVENUE San Francisco CA|POINT(-122.41771788099999 37.78138235400007)
958598395|01/03/2023 08:46:00 AM|STR CLEAN|1550 SHRADER ST San Francisco CA|POINT(-122.45038088199999 37.760632921000024)
957982815|01/03/2023 08:46:00 AM|STR CLEAN|430 FULTON ST San Francisco CA|POINT(-122.42390777199995 37.77868380700005)
957901641|01/03/2023 08:46:00 AM|PK STANDS|140 SOUTH VAN NESS AVE San Francisco CA|POINT(-122.41820584599998 37.771450482000034)
958501795|01/03/2023 08:46:00 AM|STR CLEAN|451 FREDERICK ST San Francisco CA|POINT(-122.45157983899998 37.76654969500004)
958600414|01/03/2023 08:46:00 AM|STR CLEAN|450 HAYES STREET San Francisco CA|POINT(-122.42378653899999 37.77678954800007)
958459353|01/03/2023 08:46:00 AM|STR CLEAN|1305 22ND AVE San Francisco CA|POINT(-122.48032648899999 37.763208029000054)
958527441|01/03/2023 08:46:00 AM|WHITE ZONE|2650 FOLSOM ST San Francisco CA|POINT(-122.41431322099999 37.754888770000036)
958499544|01/03/2023 08:46:00 AM|STR CLEAN|746 11TH AVE San Francisco CA|POINT(-122.46915345499997 37.774240700000064)
958379332|01/03/2023 08:46:00 AM|STR CLEAN|614 11TH AVE San Francisco CA|POINT(-122.46932571299999 37.776619449000066)
958424714|01/03/2023 08:46:00 AM|STR CLEAN|764 11TH AVE San Francisco CA|POINT(-122.46913298799996 37.773952301000065)
958527323|01/03/2023 08:47:00 AM|STR CLEAN|327 BALBOA STREET San Francisco CA|POINT(-122.46219156899997 37.77731378500005)
958424725|01/03/2023 08:47:00 AM|STR CLEAN|546 11TH AVE San Francisco CA|POINT(-122.46942278699998 37.77796883700006)
10156565T|01/03/2023 08:47:00 AM|FAIL DISPL|8TH ST & BRANNAN ST San Francisco CA|POINT(-122.40542366499994 37.771300017000044)
10161410T|01/03/2023 08:47:00 AM|FAIL DISPL|8TH ST & BRANNAN ST San Francisco CA|POINT(-122.40542366499994 37.771300017000044)
957922280|01/03/2023 08:47:00 AM|STR CLEAN|1804 JUDAH ST San Francisco CA|POINT(-122.48139797699997 37.761515572000064)
958343046|01/03/2023 08:47:00 AM|STR CLEAN|2202 CALIFORNIA ST San Francisco CA|POINT(-122.43070916599999 37.78931029900008)
958527452|01/03/2023 08:47:00 AM|WHITE ZONE|2650 FOLSOM ST San Francisco CA|POINT(-122.41431322099999 37.754888770000036)
958497013|01/03/2023 08:47:00 AM|STR CLEAN|357 FREDERICK ST San Francisco CA|POINT(-122.44930055299994 37.766837690000045)
958343050|01/03/2023 08:48:00 AM|STR CLEAN|2226 CALIFORNIA ST San Francisco CA|POINT(-122.43104821499998 37.78926729800003)
958546024|01/03/2023 08:48:00 AM|STR CLEAN|998 MENDELL STREET San Francisco CA|POINT(-122.38805054099998 37.73716019700004)
958501806|01/03/2023 08:48:00 AM|STR CLEAN|301 FREDERICK ST San Francisco CA|POINT(-122.44809413599995 37.76699445200006)
958574923|01/03/2023 08:48:00 AM|STR CLEAN|469 FREDERICK ST San Francisco CA|POINT(-122.45204244799999 37.766488914000035)
958554402|01/03/2023 08:48:00 AM|ON SIDEWLK|1635 LEAVENWORTH ST San Francisco CA|POINT(-122.41675229099997 37.79613918000007)
958597360|01/03/2023 08:48:00 AM|STR CLEAN|1523 24TH AVE San Francisco CA|POINT(-122.48219196899998 37.75909688000007)
958509160|01/03/2023 08:48:00 AM|STR CLEAN|1660 SHRADER ST San Francisco CA|POINT(-122.44976401599996 37.759844833000045)
957922291|01/03/2023 08:48:00 AM|STR CLEAN|1806 JUDAH ST San Francisco CA|POINT(-122.48141637599997 37.761514745000056)
958562743|01/03/2023 08:48:00 AM|STR CLEAN|1427 24TH AVE San Francisco CA|POINT(-122.48231619499995 37.76090096000007)
958424736|01/03/2023 08:49:00 AM|STR CLEAN|533 BALBOA ST San Francisco CA|POINT(-122.46438363199997 37.777213405000055)
957982830|01/03/2023 08:49:00 AM|STR CLEAN|490 GROVE ST San Francisco CA|POINT(-122.424564412 37.77764026400007)
958598406|01/03/2023 08:49:00 AM|STR CLEAN|1200 SHRADER ST San Francisco CA|POINT(-122.45102099399998 37.76377807700004)
10160415T|01/03/2023 08:49:00 AM|FAIL DISPL|RHODE ISLAND ST & 17TH ST San Francisco CA|POINT(-122.402561505 37.76478378000007)
958600425|01/03/2023 08:49:00 AM|STR CLEAN|544 HAYES STREET San Francisco CA|POINT(-122.42484997399998 37.77665118700003)
958466062|01/03/2023 08:49:00 AM|STR CLEAN|800 SILVER AVE San Francisco CA|POINT(-122.41828732399995 37.729021524000075)
958546035|01/03/2023 08:49:00 AM|STR CLEAN|1500 JERROLD AVE San Francisco CA|POINT(-122.38766649899998 37.73781979100005)
958597371|01/03/2023 08:49:00 AM|STR CLEAN|1830 LAWTON ST San Francisco CA|POINT(-122.48245185499997 37.75772210700006)
958499555|01/03/2023 08:49:00 AM|STR CLEAN|555 BALBOA ST San Francisco CA|POINT(-122.46458299499994 37.777203550000024)
10161421T|01/03/2023 08:50:00 AM|FAIL DISPL|8TH ST & BRANNAN ST San Francisco CA|POINT(-122.40542366499994 37.771300017000044)
957922302|01/03/2023 08:50:00 AM|STR CLEAN|1494 25TH AVE San Francisco CA|POINT(-122.48329711999997 37.759763822000025)
958424740|01/03/2023 08:50:00 AM|STR CLEAN|509 BALBOA ST San Francisco CA|POINT(-122.46416614399999 37.777224155000056)
958509171|01/03/2023 08:50:00 AM|STR CLEAN|1480 SHRADER ST San Francisco CA|POINT(-122.45060894099998 37.76174742000006)
958598410|01/03/2023 08:50:00 AM|STR CLEAN|1050 SHRADER ST San Francisco CA|POINT(-122.45129618099998 37.765144435000025)
958427735|01/03/2023 08:50:00 AM|STR CLEAN|2195 12TH AVE San Francisco CA|POINT(-122.46836819499998 37.74722222200006)
958343061|01/03/2023 08:50:00 AM|STR CLEAN|2240 CALIFORNIA ST San Francisco CA|POINT(-122.431245994 37.78924221400007)
958600440|01/03/2023 08:51:00 AM|STR CLEAN|648 HAYES STREET San Francisco CA|POINT(-122.42707380999997 37.77636826000003)
958343072|01/03/2023 08:51:00 AM|STR CLEAN|2238 CALIFORNIA ST San Francisco CA|POINT(-122.43121773999997 37.789245797000035)
955847583|01/03/2023 08:51:00 AM|BLK BIKE L|603 ILLINOIS ST San Francisco CA|POINT(-122.38813536499998 37.76675282100007)
958501810|01/03/2023 08:51:00 AM|STR CLEAN|134 CARL ST San Francisco CA|POINT(-122.45089683499998 37.76568842700004)
958562754|01/03/2023 08:51:00 AM|STR CLEAN|1554 25TH AVE San Francisco CA|POINT(-122.48321212799999 37.75853763300006)
958597382|01/03/2023 08:51:00 AM|STR CLEAN|1432 25TH AVE San Francisco CA|POINT(-122.48336761699994 37.760757193000074)
958497024|01/03/2023 08:51:00 AM|STR CLEAN|166 CARL ST San Francisco CA|POINT(-122.45185630099996 37.765565957000035)
958509182|01/03/2023 08:51:00 AM|STR CLEAN|1420 SHRADER ST San Francisco CA|POINT(-122.45068956799997 37.76214849000007)
958562765|01/03/2023 08:51:00 AM|STR CLEAN|1554 25TH AVE San Francisco CA|POINT(-122.48321212799999 37.75853763300006)
958600451|01/03/2023 08:52:00 AM|STR CLEAN|766 HAYES STREET San Francisco CA|POINT(-122.428971064 37.77612697400008)
958546046|01/03/2023 08:52:00 AM|STR CLEAN|1644 JERROLD AVE San Francisco CA|POINT(-122.39026386299997 37.73928716200004)
957901652|01/03/2023 08:52:00 AM|PK STANDS|140 SOUTH VAN NESS AVENUE San Francisco CA|POINT(-122.41820584599998 37.771450482000034)
958509193|01/03/2023 08:52:00 AM|STR CLEAN|1402 SHRADER ST San Francisco CA|POINT(-122.45071375699996 37.76226881100007)
958499566|01/03/2023 08:52:00 AM|STR CLEAN|55 BALBOA ST San Francisco CA|POINT(-122.45915916299998 37.77745279900006)
958497035|01/03/2023 08:52:00 AM|STR CLEAN|172 CARL ST San Francisco CA|POINT(-122.45200516999995 37.765546578000055)
958466073|01/03/2023 08:52:00 AM|STR CLEAN|647 SWEENY ST San Francisco CA|POINT(-122.41709730699995 37.73024536100007)
958502532|01/03/2023 08:52:00 AM|BLK BIKE L|611 ILLINOIS ST San Francisco CA|POINT(-122.38811067199998 37.76649818200008)
958597393|01/03/2023 08:53:00 AM|STR CLEAN|2301 LINCOLN WAY San Francisco CA|POINT(-122.48269833399996 37.76516405600006)
958466084|01/03/2023 08:53:00 AM|STR CLEAN|629 SWEENY ST San Francisco CA|POINT(-122.41685761999997 37.73022219400008)
958501821|01/03/2023 08:53:00 AM|STR CLEAN|444 CARL ST San Francisco CA|POINT(-122.45641895799997 37.764982384000064)
955847594|01/03/2023 08:53:00 AM|BLK BIKE L|611 ILLINOIS ST San Francisco CA|POINT(-122.38811067199998 37.76649818200008)
958343083|01/03/2023 08:53:00 AM|STR CLEAN|2380 CALIFORNIA ST San Francisco CA|POINT(-122.43350217899996 37.78895525200005)
958598421|01/03/2023 08:53:00 AM|STR CLEAN|419 BELVEDERE ST San Francisco CA|POINT(-122.44838063799995 37.76470431100006)
958546050|01/03/2023 08:53:00 AM|STR CLEAN|1660 JERROLD AVENUE San Francisco CA|POINT(-122.39051590799994 37.73943210400006)
958502543|01/03/2023 08:53:00 AM|BLK BIKE L|613 ILLINOIS ST San Francisco CA|POINT(-122.38810449899995 37.766434522000054)
958469831|01/03/2023 08:53:00 AM|STR CLEAN|1690 JERROLD AVE San Francisco CA|POINT(-122.39098849499999 37.739703871000074)
958574934|01/03/2023 08:53:00 AM|STR CLEAN|200 CARL ST San Francisco CA|POINT(-122.45289046999994 37.765431731000035)
958598432|01/03/2023 08:54:00 AM|STR CLEAN|489 BELVEDERE ST San Francisco CA|POINT(-122.44815570699996 37.76357909200004)
957929313|01/03/2023 08:54:00 AM|OBSTRCT TF|1365 CALIFORNIA ST San Francisco CA|POINT(-122.41683313799996 37.79104889600006)
958349696|01/03/2023 08:54:00 AM|ON SIDEWLK|149 NOE ST San Francisco CA|POINT(-122.43332891799997 37.76672949600004)
958597404|01/03/2023 08:54:00 AM|STR CLEAN|1201 24TH AVE San Francisco CA|POINT(-122.48260985299999 37.76502578800006)
958600462|01/03/2023 08:54:00 AM|STR CLEAN|612 GROVE STREET San Francisco CA|POINT(-122.42675417099997 37.77735733600008)
958509204|01/03/2023 08:54:00 AM|STR CLEAN|1104 SHRADER ST San Francisco CA|POINT(-122.45118403699996 37.764588125000046)
958469842|01/03/2023 08:55:00 AM|STR CLEAN|951 KIRKWOOD AVE San Francisco CA|POINT(-122.3898605708514 37.73809672151735)
958546072|01/03/2023 08:55:00 AM|STR CLEAN|1553 KIRKWOOD AVE San Francisco CA|POINT(-122.38888824599996 37.737555015000055)
958509215|01/03/2023 08:55:00 AM|STR CLEAN|1030 SHRADER ST San Francisco CA|POINT(-122.45132856999999 37.76530500000007)
958562776|01/03/2023 08:55:00 AM|STR CLEAN|1235 24TH AVE San Francisco CA|POINT(-122.48257119299996 37.764488064000034)
958574945|01/03/2023 08:55:00 AM|STR CLEAN|460 CARL ST San Francisco CA|POINT(-122.45649924799994 37.76497187900003)
958466095|01/03/2023 08:55:00 AM|STR CLEAN|347 SWEENY ST San Francisco CA|POINT(-122.41193969799997 37.73176038400004)
958600473|01/03/2023 08:56:00 AM|STR CLEAN|840 GROVE STREET San Francisco CA|POINT(-122.43044387099997 37.77688678000004)
958466106|01/03/2023 08:56:00 AM|STR CLEAN|161 SWEENY ST San Francisco CA|POINT(-122.40855645499994 37.73276480900006)
958546083|01/03/2023 08:56:00 AM|STR CLEAN|1501 KIRKWOOD AVE San Francisco CA|POINT(-122.38821483199996 37.737171283000066)
958501843|01/03/2023 08:56:00 AM|STR CLEAN|783 FREDERICK ST San Francisco CA|POINT(-122.45740656099997 37.76591352300005)
958509226|01/03/2023 08:56:00 AM|STR CLEAN|1028 SHRADER ST San Francisco CA|POINT(-122.45133180899995 37.76532105700005)
958501832|01/03/2023 08:56:00 AM|STR CLEAN|785 FREDERICK ST San Francisco CA|POINT(-122.45743434199994 37.76591833800006)
958598443|01/03/2023 08:56:00 AM|STR CLEAN|553 BELVEDERE ST San Francisco CA|POINT(-122.44795836499998 37.762574494000035)
957922313|01/03/2023 08:57:00 AM|STR CLEAN|2040 JUDAH ST San Francisco CA|POINT(-122.48387578899997 37.761404209000034)
958574956|01/03/2023 08:57:00 AM|STR CLEAN|625 FREDERICK ST San Francisco CA|POINT(-122.45518378199995 37.76608709000004)
958598454|01/03/2023 08:57:00 AM|STR CLEAN|557 BELVEDERE ST San Francisco CA|POINT(-122.44794457699999 37.76250752200008)
958597415|01/03/2023 08:57:00 AM|STR CLEAN|2006 JUDAH ST San Francisco CA|POINT(-122.48356299599999 37.76141826800006)
958562780|01/03/2023 08:58:00 AM|STR CLEAN|1449 26TH AVE San Francisco CA|POINT(-122.48443658099995 37.76045198700007)
958469853|01/03/2023 08:58:00 AM|STR CLEAN|1202 MENDELL ST San Francisco CA|POINT(-122.38927870299995 37.735798475000024)
958574960|01/03/2023 08:58:00 AM|STR CLEAN|625 FREDERICK ST San Francisco CA|POINT(-122.45518378199995 37.76608709000004)
958509230|01/03/2023 08:58:00 AM|STR CLEAN|446 BELVEDERE ST San Francisco CA|POINT(-122.44824666399995 37.764106638000044)
958597426|01/03/2023 08:58:00 AM|STR CLEAN|1497 26TH AVE San Francisco CA|POINT(-122.48438200299995 37.75968292500005)
958424751|01/03/2023 08:59:00 AM|STR CLEAN|2755 SUTTER ST San Francisco CA|POINT(-122.44559767999999 37.784516471000074)
958215543|01/03/2023 08:59:00 AM|ON SIDEWLK|538 BRAZIL AVE San Francisco CA|POINT(-122.43050679099997 37.72262514300007)
958598465|01/03/2023 08:59:00 AM|STR CLEAN|1540 COLE ST San Francisco CA|POINT(-122.44888867999998 37.76055401000008)
958546094|01/03/2023 09:00:00 AM|STR CLEAN|1732 LA SALLE AVENUE San Francisco CA|POINT(-122.39117755699999 37.737925466000036)
958117915|01/03/2023 09:00:00 AM|PK STANDS|3785 24TH ST San Francisco CA|POINT(-122.42707678199997 37.75172252200008)
957922324|01/03/2023 09:00:00 AM|STR CLEAN|1330 27TH AVE San Francisco CA|POINT(-122.48564514699996 37.76256070000005)
958419593|01/03/2023 09:00:00 AM|BUS ZONE|2755 SUTTER ST San Francisco CA|POINT(-122.44559767999999 37.784516471000074)
958469864|01/03/2023 09:00:00 AM|STR CLEAN|1724 LA SALLE AVE San Francisco CA|POINT(-122.39104910499998 37.737852694000026)
958509241|01/03/2023 09:00:00 AM|STR CLEAN|509 BELVEDERE ST San Francisco CA|POINT(-122.44808449899995 37.76321760400003)
958597430|01/03/2023 09:00:00 AM|STR CLEAN|1304 27TH AVE San Francisco CA|POINT(-122.48567471099994 37.76297548300005)
958466110|01/03/2023 09:00:00 AM|STR CLEAN|254 GAVEN ST San Francisco CA|POINT(-122.410474336 37.732814021000024)
958598476|01/03/2023 09:00:00 AM|STR CLEAN|1520 COLE ST San Francisco CA|POINT(-122.44891279999996 37.760675296000045)
958509252|01/03/2023 09:01:00 AM|STR CLEAN|575 BELVEDERE ST San Francisco CA|POINT(-122.44788252999996 37.76220615100004)
958501854|01/03/2023 09:01:00 AM|STR CLEAN|930 COLE ST San Francisco CA|POINT(-122.44988543099998 37.76548725400005)
958598480|01/03/2023 09:01:00 AM|STR CLEAN|1446 COLE ST San Francisco CA|POINT(-122.44903482699999 37.76127165100007)
958497046|01/03/2023 09:02:00 AM|STR CLEAN|910 COLE ST San Francisco CA|POINT(-122.44991781999994 37.76564713100004)
958469875|01/03/2023 09:02:00 AM|STR CLEAN|1653 MCKINNON AVE San Francisco CA|POINT(-122.39049756999998 37.73658122100005)
957982841|01/03/2023 09:02:00 AM|STR CLEAN|500 FILLMORE ST San Francisco CA|POINT(-122.43082957899998 37.774048718000074)
958546105|01/03/2023 09:02:00 AM|STR CLEAN|1735 MCKINNON AVE San Francisco CA|POINT(-122.39178601599997 37.73729660200007)
958598491|01/03/2023 09:02:00 AM|STR CLEAN|1436 COLE ST San Francisco CA|POINT(-122.44904895399998 37.76133987500003)
958509263|01/03/2023 09:02:00 AM|STR CLEAN|585 BELVEDERE ST San Francisco CA|POINT(-122.44784805899997 37.762038723000046)
958493546|01/03/2023 09:03:00 AM|STR CLEAN|1500 FILBERT ST San Francisco CA|POINT(-122.42439719499998 37.799465061000035)
958600484|01/03/2023 09:03:00 AM|STR CLEAN|403 FILLMORE STREET San Francisco CA|POINT(-122.43065394699994 37.77313034000008)
958561133|01/03/2023 09:03:00 AM|STR CLEAN|1526 FILBERT ST San Francisco CA|POINT(-122.42474030899996 37.79942116400008)
958501865|01/03/2023 09:03:00 AM|STR CLEAN|20 BEULAH ST San Francisco CA|POINT(-122.45060798799994 37.76763708300007)
958598502|01/03/2023 09:03:00 AM|STR CLEAN|1242 COLE ST San Francisco CA|POINT(-122.44936238399998 37.76290413300006)
958574971|01/03/2023 09:03:00 AM|STR CLEAN|842 COLE ST San Francisco CA|POINT(-122.45005493299999 37.766321695000045)
958595536|01/03/2023 09:03:00 AM|STR CLEAN|1690 FILBERT ST San Francisco CA|POINT(-122.42721344499995 37.79910564900007)
958558090|01/03/2023 09:03:00 AM|STR CLEAN|445 FILLMORE ST San Francisco CA|POINT(-122.43072341099997 37.77346608100004)
958531232|01/03/2023 09:04:00 AM|STR CLEAN|1700 FILBERT ST San Francisco CA|POINT(-122.42758929999997 37.79905808900003)
958497050|01/03/2023 09:04:00 AM|STR CLEAN|170 BEULAH ST San Francisco CA|POINT(-122.45262724499997 37.76738185900007)
958117926|01/03/2023 09:04:00 AM|PK STANDS|3785 24TH ST San Francisco CA|POINT(-122.42707678199997 37.75172252200008)
958561144|01/03/2023 09:04:00 AM|STR CLEAN|1710 FILBERT ST San Francisco CA|POINT(-122.42769355750382 37.79909915898832)
958595540|01/03/2023 09:04:00 AM|STR CLEAN|1746 FILBERT ST San Francisco CA|POINT(-122.42813530599994 37.79898867000003)
958598513|01/03/2023 09:04:00 AM|STR CLEAN|1208 COLE ST San Francisco CA|POINT(-122.44940221599995 37.76310328900007)
958509274|01/03/2023 09:04:00 AM|STR CLEAN|1544 COLE ST San Francisco CA|POINT(-122.44888385599995 37.76052975300007)
958604426|01/03/2023 09:04:00 AM|STR CLEAN|1674 FILBERT ST San Francisco CA|POINT(-122.42698792299996 37.79913411300004)
958469886|01/03/2023 09:05:00 AM|STR CLEAN|1487 MCKINNON AVE San Francisco CA|POINT(-122.38723533699999 37.73470694100007)
